ano,mes,mes_nome,capitulo,grupo_cid,aih
2016,5,Mai,Cap 21,Fatores de Saúde,19136
2016,6,Jun,Cap 01,Infeccioso/Parasitário,65843
2016,6,Jun,Cap 02,Neoplasias,65864
2016,6,Jun,Cap 03,Sangue/Imunidade,7725
2016,6,Jun,Cap 04,Endócrino/Metabólico,19692
2016,6,Jun,Cap 05,Mental/Comportamental,32368
2016,6,Jun,Cap 06,Nervoso,19329
2016,6,Jun,Cap 07,Olho/Anexos,9340
2016,6,Jun,Cap 08,Ouvido,1635
2016,6,Jun,Cap 09,Cardiovascular,96533
2016,6,Jun,Cap 10,Respiratório,120727
2016,6,Jun,Cap 11,Digestivo,91567
2016,6,Jun,Cap 12,Pele/Subcutâneo,21367
2016,6,Jun,Cap 13,Osteomuscular,18252
2016,6,Jun,Cap 14,Geniturinário,65650
2016,6,Jun,Cap 15,Materno/Perinatal,201942
2016,6,Jun,Cap 16,Perinatal,22148
2016,6,Jun,Cap 17,Congênito,7198
2016,6,Jun,Cap 18,Sintomas/Sinais,14764
2016,6,Jun,Cap 19,Lesões/Traumas,94802
2016,6,Jun,Cap 20,Causas Externas,16
2016,6,Jun,Cap 21,Fatores de Saúde,19750
2016,7,Jul,Cap 01,Infeccioso/Parasitário,63312
2016,7,Jul,Cap 02,Neoplasias,66587
2016,7,Jul,Cap 03,Sangue/Imunidade,7787
2016,7,Jul,Cap 04,Endócrino/Metabólico,20021
2016,7,Jul,Cap 05,Mental/Comportamental,31596
2016,7,Jul,Cap 06,Nervoso,19196
2016,7,Jul,Cap 07,Olho/Anexos,9583
2016,7,Jul,Cap 08,Ouvido,1651
2016,7,Jul,Cap 09,Cardiovascular,98956
2016,7,Jul,Cap 10,Respiratório,118534
2016,7,Jul,Cap 11,Digestivo,90554
2016,7,Jul,Cap 12,Pele/Subcutâneo,20890
2016,7,Jul,Cap 13,Osteomuscular,18230
2016,7,Jul,Cap 14,Geniturinário,64424
2016,7,Jul,Cap 15,Materno/Perinatal,197840
2016,7,Jul,Cap 16,Perinatal,21660
2016,7,Jul,Cap 17,Congênito,7045
2016,7,Jul,Cap 18,Sintomas/Sinais,14545
2016,7,Jul,Cap 19,Lesões/Traumas,95148
